station_id,day_name,hour,avg_docks
22,5,5,7.33
22,5,6,6.0
22,5,7,2.0
22,5,8,0.33
22,5,9,2.44
22,5,10,4.24
22,5,11,3.45
22,5,12,3.5
22,5,13,3.3
22,5,14,3.58
22,5,15,3.38
22,5,16,4.6
22,5,17,5.62
22,5,18,4.82
22,5,19,4.22
22,5,20,5.25
22,5,21,4.0
22,5,22,3.56
22,5,23,3.29
22,6,0,6.77
22,6,1,7.33
22,6,2,7.95
22,6,3,8.75
22,6,4,5.33
22,6,5,7.8
22,6,6,1.0
22,6,7,1.0
22,6,8,2.5
22,6,9,1.25
22,6,10,2.04
22,6,11,2.48
22,6,12,4.4
22,6,13,5.0
22,6,14,5.63
22,6,15,5.07
22,6,16,4.8
22,6,17,5.48
22,6,18,7.6
22,6,19,7.26
22,6,20,7.94
22,6,21,8.07
22,6,22,13.42
22,6,23,8.29
23,0,0,10.73
23,0,1,9.0
23,0,2,8.2
23,0,3,10.6
23,0,4,10.92
23,0,5,11.48
23,0,6,17.0
23,0,7,19.0
23,0,8,18.25
23,0,9,18.62
23,0,10,19.61
23,0,11,17.08
23,0,12,14.0
23,0,13,15.57
23,0,14,16.71
23,0,15,16.22
23,0,16,13.91
23,0,17,10.82
23,0,18,8.5
23,0,19,9.93
23,0,20,8.2
23,0,21,5.57
23,0,22,14.0
23,0,23,14.64
23,1,0,14.41
23,1,1,12.67
23,1,2,12.67
23,1,3,9.2
23,1,4,4.0
23,1,5,10.76
23,1,6,16.83
23,1,7,24.44
23,1,8,21.87
23,1,9,20.87
23,1,10,20.23
23,1,11,19.4
23,1,12,16.7
23,1,13,18.24
23,1,14,20.33
23,1,15,17.72
23,1,16,16.4
23,1,17,10.95
23,1,18,8.1
23,1,19,4.25
23,1,20,4.44
23,1,21,2.18
23,1,22,3.62
23,1,23,1.55
23,2,0,3.0
23,2,1,4.19
23,2,2,4.91
23,2,3,4.62
23,2,5,2.83
23,2,6,10.07
23,2,7,10.91
23,2,8,13.25
23,2,9,15.58
23,2,10,14.42
23,2,11,12.92
23,2,12,14.08
23,2,13,14.19
23,2,14,11.42
23,2,15,11.44
23,2,16,12.5
23,2,17,7.67
23,2,18,1.83
23,2,19,2.5
23,2,20,1.5
23,2,21,1.88
23,2,22,2.18
23,2,23,3.0
23,3,0,7.08
23,3,1,13.0
23,3,2,11.12
23,3,3,11.43
23,3,4,8.27
23,3,5,9.8
23,3,6,19.67
23,3,7,22.62
23,3,8,21.86
23,3,9,26.94
23,3,10,23.79
23,3,11,23.06
23,3,12,19.31
23,3,13,18.22
23,3,14,21.0
23,3,15,16.59
23,3,16,11.58
23,3,17,7.27
23,3,18,5.06
23,3,19,1.82
23,3,20,2.41
23,3,21,3.19
23,3,22,2.27
23,3,23,4.17
23,4,0,5.37
23,4,1,5.33
23,4,2,5.33
23,4,3,7.0
23,4,4,10.14
23,4,5,5.69
23,4,6,11.26
23,4,7,11.75
23,4,8,12.5
23,4,9,15.42
23,4,10,14.8
23,4,11,13.64
23,4,12,16.56
23,4,13,12.24
23,4,14,12.22
23,4,15,14.25
23,4,16,11.88
23,4,17,10.56
23,4,18,8.88
23,4,19,9.6
23,4,20,5.64
23,4,21,5.29
23,4,22,4.4
23,4,23,2.79
23,5,0,2.55
23,5,1,1.35
23,5,2,1.46
23,5,3,3.8
23,5,5,2.62
23,5,6,3.25
23,5,7,4.58
23,5,8,4.37
23,5,9,3.75
23,5,10,5.29
23,5,11,4.54
23,5,12,5.92
23,5,13,6.0
23,5,14,4.17
23,5,15,5.46
23,5,16,4.69
23,5,17,3.47
23,5,18,1.43
23,5,19,2.93
23,5,20,0.8
23,5,21,1.75
23,5,22,2.5
23,5,23,4.3
23,6,0,5.29
23,6,1,5.19
23,6,2,5.21
23,6,3,5.5
23,6,4,5.25
23,6,5,5.25
23,6,6,5.18
23,6,7,6.25
23,6,8,5.83
23,6,9,5.31
23,6,10,9.44
23,6,11,9.5
23,6,12,8.96
23,6,13,11.32
23,6,14,10.8
23,6,15,8.69
23,6,16,7.64
23,6,17,5.15
23,6,18,7.93
23,6,19,8.87
23,6,20,8.82
23,6,21,9.4
23,6,22,7.7
23,6,23,9.6
24,0,0,14.64
24,0,1,15.7
24,0,2,14.92
24,0,3,13.6
24,0,4,13.5
24,0,5,13.55
24,0,6,14.12
24,0,7,15.0
24,0,8,14.87
24,0,9,16.6
24,0,10,16.93
24,0,11,17.43
24,0,12,17.04
24,0,13,15.24
24,0,14,14.39
24,0,15,10.61
24,0,16,6.89
24,0,17,7.8
24,0,18,4.55
24,0,19,6.81
24,0,20,8.07
24,0,21,10.14
24,0,22,10.19
24,0,23,10.5
24,1,0,9.96
24,1,1,9.0
24,1,2,9.38
24,1,3,11.33
24,1,4,11.25
24,1,5,12.05
24,1,6,11.71
24,1,7,11.21
24,1,8,9.23
24,1,9,6.83
24,1,10,6.87
24,1,11,7.4
24,1,12,7.75
24,1,13,7.48
24,1,14,8.05
24,1,15,5.78
24,1,16,7.26
24,1,17,6.35
24,1,18,4.85
24,1,19,5.0
24,1,20,5.78
24,1,21,6.56
24,1,22,8.29
24,1,23,7.36
24,2,0,8.82
24,2,1,10.5
24,2,2,11.0
24,2,3,9.31
24,2,4,6.0
24,2,5,8.0
24,2,6,9.0
24,2,7,10.84
24,2,8,8.38
24,2,9,6.76
24,2,10,7.19
24,2,11,8.86
24,2,12,6.18
24,2,13,8.16
24,2,14,9.17
24,2,15,6.94
24,2,16,4.17
24,2,17,3.24
24,2,18,3.94
24,2,19,2.86
24,2,20,4.4
24,2,21,5.19
24,2,22,5.75
24,2,23,4.67
24,3,0,6.93
24,3,1,7.73
24,3,2,7.85
24,3,3,7.38
24,3,4,6.81
24,3,5,8.29
24,3,6,8.17
24,3,7,8.96
24,3,8,8.08
24,3,9,7.42
24,3,10,9.42
24,3,11,9.79
24,3,12,8.37
24,3,13,5.43
24,3,14,5.31
24,3,15,4.54
24,3,16,3.93
24,3,17,3.85
24,3,18,1.91
24,3,19,4.33
24,3,20,4.58
24,3,21,3.5
24,3,22,1.77
24,3,23,3.0
24,4,0,4.24
24,4,1,4.67
24,4,2,4.96
24,4,3,4.78
24,4,4,3.0
24,4,5,5.9
24,4,6,6.19
24,4,7,6.12
24,4,8,5.21
24,4,9,5.58
24,4,10,7.79
24,4,11,10.25
24,4,12,10.87
24,4,13,11.14
24,4,14,11.22
24,4,15,11.33
24,4,16,9.19
24,4,17,10.22
24,4,18,10.5
24,4,19,10.27
24,4,20,10.08
24,4,21,8.58
24,4,22,9.11
24,4,23,8.56
24,5,0,9.83
24,5,1,10.33
24,5,2,10.33
24,5,3,10.33
24,5,4,16.0
24,5,5,12.33
24,5,6,12.08
24,5,7,11.83
24,5,8,11.42
24,5,9,11.42
24,5,10,11.88
24,5,11,9.83
24,5,12,9.52
24,5,13,8.5
24,5,14,8.63
24,5,15,6.62
24,5,16,6.75
24,5,17,9.75
24,5,18,9.67
24,5,19,9.1
24,5,20,9.5
24,5,21,13.5
24,5,22,14.26
24,5,23,12.24
24,6,0,10.64
24,6,1,10.5
24,6,2,8.0
24,6,3,8.8
24,6,4,11.0
24,6,5,10.7
24,6,6,9.9
24,6,7,9.97
24,6,8,8.93
24,6,9,9.2
24,6,10,11.43
24,6,11,12.4
24,6,12,12.77
24,6,13,12.2
24,6,14,12.59
24,6,15,11.1
24,6,16,11.13
24,6,17,10.45
24,6,18,9.14
24,6,19,9.4
24,6,20,9.25
24,6,21,12.07
24,6,22,13.86
24,6,23,15.33
25,0,0,15.67
25,0,1,14.67
25,0,2,14.67
25,0,3,15.33
25,0,4,17.11
25,0,5,18.2
25,0,6,18.2
25,0,7,16.37
25,0,8,14.43
25,0,9,10.47
25,0,10,9.86
25,0,11,10.96
25,0,12,12.0
25,0,13,10.7
25,0,14,9.81
25,0,15,13.5
25,0,16,11.33
25,0,17,12.89
25,0,18,14.09
25,0,19,15.0
25,0,20,14.88
25,0,21,17.0
25,0,22,19.0
25,0,23,19.54
25,1,0,20.6
25,1,1,20.61
25,1,2,21.0
25,1,3,23.11
25,1,4,24.0
25,1,5,22.8
25,1,6,22.57
25,1,7,21.1
25,1,8,18.3
25,1,9,11.73
25,1,10,11.1
25,1,11,10.57
25,1,12,15.04
25,1,13,14.89
25,1,14,6.25
25,1,15,7.0
25,1,16,13.29
25,1,17,15.1
25,1,18,19.43
25,1,19,20.25
25,1,20,28.64
25,1,21,29.07
25,1,22,29.08
25,1,23,27.69
25,2,0,28.0
25,2,1,26.82
25,2,2,26.67
25,2,3,27.38
25,2,4,27.79
25,2,5,27.5
25,2,6,27.42
25,2,7,25.29
25,2,8,22.04
25,2,9,12.88
25,2,10,11.62
25,2,11,7.9
25,2,12,6.54
25,2,13,8.2
25,2,14,12.2
25,2,15,11.0
25,2,16,9.17
25,2,17,15.38
25,2,18,21.2
25,2,19,23.75
25,2,20,24.36
25,2,21,23.75
25,2,22,26.22
25,2,23,24.67
25,3,0,25.4
25,3,1,27.0
25,3,2,27.0
25,3,3,26.59
25,3,4,26.29
25,3,5,26.0
25,3,6,26.04
25,3,7,24.79
25,3,8,20.45
25,3,9,11.9
25,3,10,11.65
25,3,11,9.94
25,3,12,5.23
25,3,13,5.45
25,3,14,6.0
25,3,15,13.0
25,3,16,12.36
25,3,17,13.9
25,3,18,13.25
25,3,19,19.33
25,3,20,22.78
25,3,21,22.08
25,3,22,22.46
25,3,23,23.67
25,4,0,23.29
25,4,1,22.79
25,4,2,22.0
25,4,3,20.59
25,4,4,20.9
25,4,5,21.88
25,4,6,21.75
25,4,7,20.3
25,4,8,18.48
25,4,9,14.52
25,4,10,14.71
25,4,11,18.94
25,4,12,17.0
25,4,13,16.12
25,4,15,6.71
25,4,16,9.92
25,4,17,12.73
25,4,18,11.88
25,4,19,14.89
25,4,20,16.88
25,4,21,16.0
25,4,22,20.0
25,4,23,20.43
25,5,0,21.0
25,5,1,23.33
25,5,2,23.33
25,5,3,21.09
25,5,4,20.25
25,5,5,20.25
25,5,6,19.83
25,5,7,17.89
25,5,8,17.33
25,5,9,17.47
25,5,10,17.79
25,5,11,19.54
25,5,12,18.54
25,5,13,18.83
25,5,14,12.75
25,5,15,21.0
25,5,16,25.2
25,5,17,25.0
25,5,18,23.44
25,5,19,20.1
25,5,20,16.82
25,5,21,15.5
25,5,22,15.33
25,5,23,15.0
25,6,0,17.47
25,6,1,16.5
25,6,2,13.31
25,6,3,20.8
25,6,4,20.92
25,6,5,19.2
25,6,6,19.2
25,6,7,19.2
25,6,8,19.2
25,6,9,17.92
25,6,10,17.68
25,6,11,17.75
25,6,12,17.29
25,6,13,20.38
25,6,14,23.88
25,6,15,21.0
25,6,16,17.8
25,6,17,24.0
25,6,18,25.57
25,6,19,22.88
25,6,20,23.29
25,6,21,19.5
25,6,22,19.0
25,6,23,15.0
26,0,0,5.27
26,0,1,7.44
26,0,2,8.62
26,0,3,8.33
26,0,4,3.67
26,0,5,5.36
26,0,6,5.0
26,0,7,4.0
26,0,8,3.7
26,0,9,3.26
26,0,10,5.04
26,0,11,5.7
26,0,12,5.3
26,0,13,4.4
26,0,14,3.45
26,0,15,3.67
26,0,16,3.96
26,0,17,4.5
26,0,18,3.25
26,0,19,8.0
26,0,20,7.67
26,0,21,7.5
26,0,22,11.5
26,0,23,17.2
26,1,0,18.75
26,1,1,19.38
26,1,2,19.64
26,1,3,18.0
26,1,4,20.0
26,1,5,18.88
26,1,6,19.71
26,1,7,17.5
26,1,8,12.68
26,1,9,6.47
26,1,10,3.79
26,1,11,2.3
26,1,12,4.0
26,1,13,6.62
26,1,14,7.04
26,1,15,6.04
26,1,16,5.88
26,1,17,5.31
26,1,18,5.7
26,1,19,8.41
26,1,20,10.94
26,1,21,11.93
26,1,22,12.62
26,1,23,10.71
26,2,0,12.9
26,2,1,13.0
26,2,2,14.0
26,2,3,16.0
26,2,4,17.0
26,2,5,16.43
26,2,6,16.25
26,2,7,16.78
26,2,8,11.84
26,2,9,7.24
26,2,10,5.68
26,2,11,7.53
26,2,12,5.74
26,2,13,6.38
26,2,14,6.45
26,2,15,5.57
26,2,16,8.11
26,2,17,9.93
26,2,18,8.47
26,2,19,5.0
26,2,20,6.62
26,2,21,9.22
26,2,22,14.27
26,2,23,19.0
26,3,0,19.5
26,3,1,20.0
26,3,2,20.0
26,3,5,19.64
26,3,6,19.88
26,3,7,18.0
26,3,8,15.0
26,3,9,12.25
26,3,10,9.67
26,3,11,7.42
26,3,12,6.25
26,3,13,6.8
26,3,14,7.13
26,3,15,4.94
26,3,16,6.6
26,3,17,6.8
26,3,18,6.6
26,3,19,8.18
26,3,20,8.67
26,3,21,5.27
26,3,22,8.11
26,3,23,12.67
26,4,0,16.72
26,4,1,17.5
26,4,2,17.39
26,4,3,17.25
26,4,4,15.0
26,4,5,17.14
26,4,6,16.12
26,4,7,15.58
26,4,8,13.92
26,4,9,7.71
26,4,10,2.6
26,4,11,4.12
26,4,12,7.29
26,4,13,6.08
26,4,14,5.28
26,4,15,3.73
26,4,16,4.52
26,4,17,3.9
26,4,18,3.83
26,4,19,5.13
26,4,20,5.22
26,4,21,5.8
26,4,22,6.41
26,4,23,9.94
26,5,0,11.31
26,5,1,12.0
26,5,2,14.58
26,5,3,14.33
26,5,4,8.0
26,5,5,12.8
26,5,6,7.0
26,5,8,11.75
26,5,9,10.5
26,5,10,7.56
26,5,11,5.42
26,5,12,2.55
26,5,13,1.2
26,5,14,0.9
26,5,15,0.9
26,5,16,1.33
26,5,17,2.58
26,5,18,2.5
26,5,19,2.0
26,5,20,1.79
26,5,21,1.58
26,5,22,1.22
26,5,23,5.09
26,6,0,7.33
26,6,1,7.0
26,6,2,6.86
26,6,3,7.5
26,6,4,7.0
26,6,5,7.71
26,6,6,10.0
26,6,7,9.0
26,6,8,8.2
26,6,9,9.5
26,6,10,6.75
26,6,11,3.82
26,6,12,2.65
26,6,13,1.0
26,6,14,0.93
26,6,15,1.1
26,6,16,1.17
26,6,17,1.27
26,6,18,2.3
26,6,19,2.33
26,6,20,2.94
26,6,21,3.95
26,6,22,4.82
26,6,23,5.07
27,0,0,13.64
27,0,1,17.0
27,0,2,14.5
27,0,3,13.0
27,0,4,11.86
27,0,5,12.44
27,0,6,10.4
27,0,7,9.62
27,0,8,6.83
27,0,9,3.64
27,0,10,2.92
27,0,11,1.92
27,0,12,2.46
27,0,13,3.07
27,0,14,3.41
27,0,15,2.72
27,0,16,4.6
27,0,17,7.52
27,0,18,10.3
27,0,19,9.0
27,0,20,9.92
27,0,21,12.92
27,0,22,13.36
27,0,23,15.0
27,1,0,16.6
27,1,1,17.33
27,1,2,17.75
27,1,3,17.75
27,1,5,14.6
27,1,6,12.78
27,1,7,14.25
27,1,8,10.22
27,1,9,7.86
27,1,10,6.0
27,1,11,2.69
27,1,12,2.04
27,1,13,3.54
27,1,14,5.0
27,1,15,5.16
27,1,16,5.57
27,1,17,6.19
27,1,18,5.73
27,1,19,7.38
27,1,20,9.6
27,1,21,10.08
27,1,22,11.14
27,1,23,13.91
27,2,0,17.5
27,2,1,17.0
27,2,2,12.27
27,2,3,16.25
27,2,4,16.69
27,2,5,16.0
27,2,6,15.6
27,2,7,16.33
27,2,8,11.9
27,2,9,9.0
27,2,10,8.22
27,2,11,8.35
27,2,12,6.2
27,2,13,7.12
27,2,14,10.7
27,2,15,9.54
27,2,16,8.82
27,2,17,6.47
27,2,18,4.57
27,2,19,3.07
27,2,20,5.07
27,2,21,7.25
27,2,22,9.17
27,2,23,12.75
27,3,0,17.67
27,3,2,20.0
27,3,3,20.0
27,3,5,17.67
27,3,6,16.45
27,3,7,15.62
27,3,8,12.85
27,3,9,8.29
27,3,10,6.04
27,3,11,5.29
27,3,12,4.96
27,3,13,7.14
27,3,14,8.29
27,3,15,5.91
27,3,16,7.22
27,3,17,8.67
27,3,18,4.05
27,3,19,3.63
27,3,20,5.18
27,3,21,8.33
27,3,22,12.06
27,3,23,16.0
27,4,0,17.47
27,4,1,18.0
27,4,2,18.0
27,4,3,18.0
27,4,4,20.0
27,4,5,18.2
27,4,6,15.55
27,4,7,14.33
27,4,8,9.22
27,4,9,5.84
27,4,10,4.42
27,4,11,4.18
27,4,12,3.21
27,4,13,1.83
27,4,14,3.04
27,4,15,2.86
27,4,16,3.58
27,4,17,4.0
27,4,18,4.71
27,4,19,4.0
27,4,20,3.3
27,4,21,3.0
27,4,22,6.78
27,4,23,9.0
27,5,0,11.77
27,5,1,13.0
27,5,2,13.0
27,5,3,13.0
27,5,5,13.6
27,5,7,13.17
27,5,8,11.6
27,5,9,8.6
27,5,10,5.6
27,5,11,2.89
27,5,12,2.08
27,5,13,1.83
27,5,14,1.62
27,5,15,2.29
27,5,16,2.33
27,5,17,4.0
27,5,18,5.61
27,5,19,4.95
27,5,20,6.75
27,5,21,7.2
27,5,22,7.62
27,5,23,8.78
27,6,0,10.8
27,6,1,7.0
27,6,2,7.43
27,6,3,8.5
27,6,5,9.86
27,6,6,8.0
27,6,7,11.71
27,6,8,9.22
27,6,9,8.14
27,6,10,6.23
27,6,11,3.93
27,6,12,3.53
27,6,13,2.63
27,6,14,2.23
27,6,15,1.6
27,6,16,2.26
27,6,17,2.62
27,6,18,3.92
27,6,19,4.29
27,6,20,5.93
27,6,21,5.0
27,6,22,9.62
27,6,23,11.67
28,0,0,18.43
28,0,1,18.79
28,0,2,18.75
28,0,3,17.08
28,0,4,15.0
28,0,5,19.64
28,0,6,16.76
28,0,7,15.26
28,0,8,22.21
28,0,9,27.37
28,0,10,26.21
28,0,11,23.12
28,0,12,23.93
28,0,13,20.77
28,0,14,18.58
28,0,15,19.55
28,0,16,21.14
28,0,17,22.9
28,0,18,16.19
28,0,19,15.09
28,0,20,16.33
28,0,21,15.7
28,0,22,14.75
28,0,23,8.46
28,1,0,8.88
28,1,1,7.0
28,1,2,7.0
28,1,3,10.15
28,1,4,11.0
28,1,5,11.35
28,1,6,13.77
28,1,7,15.35
28,1,8,15.75
28,1,9,13.3
28,1,10,16.9
28,1,11,16.03
28,1,12,17.82
28,1,13,17.0
28,1,14,15.79
28,1,15,18.11
28,1,16,20.5
28,1,17,20.0
28,1,18,19.0
28,1,19,16.5
28,1,20,8.75
28,1,21,11.4
28,1,22,10.92
28,1,23,14.4
28,2,0,8.74
28,2,1,7.67
28,2,2,7.67
28,2,3,8.0
28,2,4,5.86
28,2,5,8.25
28,2,6,10.5
28,2,7,12.94
28,2,8,15.7
28,2,9,20.1
28,2,10,20.35
28,2,11,19.76
28,2,12,20.73
28,2,13,19.17
28,2,14,20.47
28,2,15,19.15
28,2,16,22.54
28,2,17,23.53
28,2,18,25.55
28,2,19,24.12
28,2,20,25.0
28,2,21,25.9
28,2,22,23.91
28,2,23,23.25
28,3,0,18.33
28,3,1,16.91
28,3,2,15.5
28,3,3,16.62
28,3,4,17.0
28,3,5,17.81
28,3,6,19.0
28,3,7,20.05
28,3,8,21.0
28,3,9,19.38
28,3,10,17.32
28,3,11,14.5
28,3,12,21.36
28,3,13,25.25
28,3,14,17.31
28,3,15,21.75
28,3,16,18.93
28,3,17,21.41
28,3,18,24.0
28,3,19,21.1
28,3,20,20.2
28,3,21,20.61
28,3,22,19.55
28,3,23,19.32
28,4,0,18.53
28,4,1,17.71
28,4,2,18.5
28,4,3,14.82
28,4,4,14.33
28,4,5,15.09
28,4,6,16.1
28,4,7,16.21
28,4,8,16.46
28,4,9,17.29
28,4,10,19.94
28,4,11,24.0
28,4,12,23.93
28,4,13,24.0
28,4,14,24.55
28,4,15,17.17
28,4,16,24.0
28,4,17,23.91
28,4,18,22.4
28,4,19,24.07
28,4,20,21.08
28,4,21,21.15
28,4,22,19.62
28,4,23,19.16
28,5,0,17.65
28,5,1,18.53
28,5,2,20.67
28,5,3,20.67
28,5,4,10.0
28,5,5,16.57
28,5,6,15.5
28,5,7,16.27
28,5,8,19.94
28,5,9,23.68
28,5,10,20.79
28,5,11,23.79
28,5,12,25.67
28,5,13,27.71
28,5,14,29.04
28,5,15,25.71
28,5,16,25.11
28,5,17,25.5
28,5,18,27.0
28,5,19,29.57
28,5,20,25.75
28,5,21,23.5
28,5,22,29.0
28,5,23,25.6
28,6,0,25.17
28,6,1,24.92
28,6,2,25.0
28,6,3,25.0
28,6,5,23.5
28,6,6,24.0
28,6,7,26.29
28,6,8,26.64
28,6,9,27.79
28,6,10,28.2
28,6,11,26.37
28,6,12,25.2
28,6,13,23.5
28,6,14,24.9
28,6,15,20.85
28,6,16,20.07
28,6,17,16.38
28,6,18,17.0
28,6,19,17.78
28,6,20,19.8
28,6,21,18.38
28,6,22,17.5
28,6,23,21.0
29,0,0,7.14
29,0,1,7.67
29,0,2,7.37
29,0,3,6.5
29,0,4,5.4
29,0,5,6.78
29,0,6,6.83
29,0,7,12.03
29,0,8,16.45
29,0,9,18.83
29,0,10,19.5
29,0,11,18.11
29,0,12,17.48
29,0,13,15.42
29,0,14,15.39
29,0,15,12.2
29,0,16,15.15
29,0,17,12.88
29,0,18,12.15
29,0,19,13.82
29,0,20,13.96
29,0,21,14.91
29,0,22,17.19
29,0,23,19.32
29,1,0,19.64
29,1,1,20.3
29,1,2,18.86
29,1,3,15.67
29,1,4,12.25
29,1,5,16.46
29,1,6,18.36
29,1,7,17.93
29,1,8,17.28
29,1,9,12.41
29,1,10,16.14
29,1,11,16.33
29,1,12,15.89
29,1,13,14.3
29,1,14,13.43
29,1,15,14.5
29,1,16,14.81
29,1,17,15.27
29,1,18,18.0
29,1,19,15.73
29,1,20,15.2
29,1,21,17.67
29,1,22,17.3
29,1,23,14.25
29,2,0,15.38
29,2,1,14.85
29,2,2,15.88
29,2,3,15.67
29,2,4,15.33
29,2,5,17.62
29,2,6,19.71
29,2,7,20.33
29,2,8,22.37
29,2,9,17.88
29,2,10,14.0
29,2,11,14.45
29,2,12,18.73
29,2,13,21.87
29,2,14,19.14
29,2,15,16.92
29,2,16,15.78
29,2,17,11.25
29,2,18,10.71
29,2,19,8.45
29,2,20,5.38
29,2,21,3.75
29,2,22,8.0
29,2,23,9.77
29,3,0,11.86
29,3,1,14.0
29,3,2,15.5
29,3,3,10.0
29,3,4,5.0
29,3,5,10.0
29,3,6,11.3
29,3,7,13.62
29,3,8,18.21
29,3,9,17.58
29,3,10,15.12
29,3,11,14.61
29,3,12,16.1
29,3,13,15.64
29,3,14,7.43
29,3,15,13.43
29,3,16,8.31
29,3,17,12.62
29,3,18,11.12
29,3,19,4.55
29,3,20,4.82
29,3,21,5.25
29,3,22,5.0
29,3,23,6.52
29,4,0,7.5
29,4,1,7.25
29,4,2,7.25
29,4,3,8.0
29,4,4,5.0
29,4,5,5.64
29,4,6,5.5
29,4,7,7.21
29,4,8,8.73
29,4,9,7.77
29,4,10,5.81
29,4,11,7.5
29,4,12,6.55
29,4,13,6.5
29,4,14,4.7
29,4,15,6.88
29,4,16,7.71
29,4,17,7.62
29,4,18,6.82
29,4,19,6.85
29,4,20,3.73
29,4,21,4.31
29,4,22,5.29
29,4,23,4.18
29,5,0,11.31
29,5,1,11.57
29,5,2,9.0
29,5,3,7.18
29,5,4,5.0
29,5,5,5.5
29,5,6,7.96
29,5,7,8.21
29,5,8,7.92
29,5,9,6.83
29,5,10,7.75
29,5,11,9.5
29,5,12,10.0
29,5,13,7.0
29,5,14,4.5
29,5,15,3.91
29,5,16,4.0
29,5,17,2.7
29,5,18,2.64
29,5,19,2.18
29,5,20,2.33
29,5,21,3.77
29,5,22,3.47
29,5,23,3.32
29,6,0,4.88
29,6,1,5.12
29,6,2,4.89
29,6,3,5.11
29,6,5,4.38
29,6,6,5.08
29,6,7,4.23
29,6,8,3.43
29,6,9,4.83
29,6,10,6.27
29,6,11,5.7
29,6,12,4.13
29,6,13,3.53
29,6,14,3.15
29,6,15,1.59
29,6,16,0.69
29,6,17,0.75
29,6,18,2.67
29,6,19,3.5
29,6,20,2.43
29,6,21,2.67
29,6,22,3.92
29,6,23,6.41
30,0,0,19.6
30,0,1,19.44
30,0,2,20.0
30,0,3,19.85
30,0,4,19.8
30,0,5,19.6
30,0,6,19.36
30,0,7,19.5
30,0,8,19.57
30,0,9,18.6
30,0,10,18.06
30,0,11,19.25
30,0,12,19.36
30,0,13,19.75
30,0,14,18.22
30,0,15,16.83
30,0,17,16.83
30,0,18,17.86
30,0,19,19.22
30,0,20,19.33
30,0,21,19.64
30,0,22,20.0
30,0,23,19.74
30,1,0,19.76
30,1,1,19.7
30,1,2,19.68
30,1,3,19.75
30,1,4,19.75
30,1,5,19.39
30,1,6,19.47
30,1,7,19.61
30,1,8,19.25
30,1,9,17.0
30,1,10,15.77
30,1,11,15.46
30,1,12,16.1
30,1,13,16.12
30,1,14,12.58
30,1,15,9.5
30,1,16,13.91
30,1,17,15.46
30,1,18,15.57
30,1,19,16.75
30,1,20,17.21
30,1,21,16.71
30,1,22,17.13
30,1,23,16.9
30,2,0,15.9
30,2,1,17.5
30,2,2,17.5
30,2,3,17.43
30,2,4,17.47
30,2,5,17.17
30,2,6,17.08
30,2,7,15.68
30,2,8,15.69
30,2,9,13.43
30,2,10,13.31
30,2,11,14.12
30,2,12,14.64
30,2,13,15.62
30,2,14,15.43
30,2,15,15.93
30,2,16,15.17
30,2,17,15.0
30,2,18,16.25
30,2,19,16.06
30,2,20,16.46
30,2,21,15.5
30,2,22,15.64
30,2,23,13.86
30,3,0,16.0
30,3,1,13.0
30,3,3,17.88
30,3,4,17.75
30,3,5,17.62
30,3,6,17.05
30,3,7,16.76
30,3,8,15.88
30,3,9,13.87
30,3,10,13.36
30,3,11,14.6
30,3,12,15.0
30,3,13,16.75
30,3,14,15.25
30,3,15,15.0
30,3,16,14.0
30,3,17,17.14
30,3,18,16.69
30,3,19,17.15
30,3,20,19.31
30,3,21,19.47
30,3,22,18.71
30,3,23,17.68
30,4,0,17.47
30,4,1,17.33
30,4,2,17.33
30,4,3,17.82
30,4,4,18.0
30,4,5,17.47
30,4,6,17.22
30,4,7,17.53
30,4,8,17.14
30,4,9,16.53
30,4,10,11.86
30,4,11,12.86
30,4,12,16.5
30,4,14,19.5
30,4,15,18.86
30,4,16,18.18
30,4,17,17.3
30,4,18,17.38
30,4,19,16.67
30,4,20,15.5
30,4,21,14.44
30,4,22,15.0
30,4,23,15.74
30,5,0,15.89
30,5,1,15.67
30,5,2,15.12
30,5,3,16.65
30,5,4,17.29
30,5,5,16.75
30,5,6,16.62
30,5,7,16.33
30,5,8,15.83
30,5,9,16.38
30,5,10,17.33
30,5,11,17.71
30,5,12,17.24
30,5,13,15.91
30,5,14,12.75
30,5,15,15.0
30,5,16,13.0
30,5,17,16.0
30,5,18,19.0
30,5,19,19.0
30,5,20,20.0
30,5,21,19.56
30,5,22,19.54
30,5,23,20.0
30,6,0,19.95
30,6,1,20.0
30,6,2,19.67
30,6,3,19.75
30,6,4,19.7
30,6,5,19.6
30,6,6,19.86
30,6,7,20.0
30,6,8,19.92
30,6,9,19.5
30,6,10,19.75
30,6,11,19.83
30,6,12,19.74
30,6,13,19.26
30,6,14,19.0
30,6,15,18.85
30,6,16,18.35
30,6,17,19.0
30,6,18,19.39
30,6,19,19.5
30,6,20,19.5
30,6,21,19.57
30,6,22,19.5
30,6,23,19.5
31,0,0,8.53
31,0,1,3.0
31,0,2,4.15
31,0,3,6.0
31,0,4,20.0
31,0,5,12.45
31,0,6,9.47
31,0,7,8.37
31,0,8,8.0
31,0,9,9.87
31,0,10,11.81
31,0,11,14.08
31,0,12,13.55
31,0,13,9.19
31,0,14,8.95
31,0,15,8.8
31,0,16,10.08
31,0,17,9.57
31,0,18,8.39
31,0,19,8.59
31,0,20,10.1
31,0,21,10.88
31,0,22,14.67
31,0,23,14.5
31,1,0,14.56
31,1,1,15.54
31,1,2,15.5
31,1,3,15.5
